 2.511886e+09  7.959035e-01 
 2.818383e+09  7.602183e-01 
 3.162278e+09  7.219874e-01 
 3.548134e+09  6.818684e-01 
 3.981072e+09  6.406342e-01 
 4.466836e+09  5.991113e-01 
 5.011872e+09  5.581130e-01 
 5.623413e+09  5.183814e-01 
 6.309573e+09  4.805443e-01 
 7.079458e+09  4.450915e-01 
 7.943282e+09  4.123683e-01 
 8.912509e+09  3.825828e-01 
 1.000000e+10  3.558212e-01 
 1.122018e+10  3.320679e-01 
 1.258925e+10  3.112259e-01 
 1.412538e+10  2.931364e-01 
 1.584893e+10  2.775971e-01 
 1.778279e+10  2.643775e-01 
 1.995262e+10  2.532329e-01 
 2.238721e+10  2.439160e-01 
 2.511886e+10  2.361862e-01 
 2.818383e+10  2.298168e-01 
 3.162278e+10  2.245999e-01 
 3.548134e+10  2.203493e-01 
 3.981072e+10  2.169015e-01 
 4.466836e+10  2.141155e-01 
 5.011872e+10  2.118715e-01 
 5.623413e+10  2.100688e-01 
 6.309573e+10  2.086237e-01 
 7.079458e+10  2.074673e-01 
 7.943282e+10  2.065434e-01 
 8.912509e+10  2.058060e-01 
 1.000000e+11  2.052181e-01 
 1.122018e+11  2.047497e-01 
 1.258925e+11  2.043767e-01 
 1.412538e+11  2.040798e-01 
 1.584893e+11  2.038437e-01 
 1.778279e+11  2.036558e-01 
 1.995262e+11  2.035065e-01 
 2.238721e+11  2.033877e-01 
 2.511886e+11  2.032933e-01 
 2.818383e+11  2.032182e-01 
 3.162278e+11  2.031585e-01 
 3.548134e+11  2.031110e-01 
 3.981072e+11  2.030732e-01 
 4.466836e+11  2.030431e-01 
 5.011872e+11  2.030190e-01 
 5.623413e+11  2.029998e-01 
 6.309573e+11  2.029843e-01 
 7.079458e+11  2.029718e-01 
 7.943282e+11  2.029616e-01 
 8.912509e+11  2.029531e-01 
 1.000000e+12  2.029459e-01 
