 frequency      v(vout_p)      v(vout_p)      frequency      v(vout_n)      v(vout_n)     
 1.5135612e+04  1.0405654e+04 -3.1853703e-01  1.5135612e+04 -1.0405654e+04  3.1853703e-01 
 1.5488166e+04  1.0405654e+04 -3.2595671e-01  1.5488166e+04 -1.0405654e+04  3.2595671e-01 
 1.5848932e+04  1.0405654e+04 -3.3354921e-01  1.5848932e+04 -1.0405654e+04  3.3354921e-01 
 1.6218101e+04  1.0405654e+04 -3.4131857e-01  1.6218101e+04 -1.0405654e+04  3.4131857e-01 
 1.6595869e+04  1.0405654e+04 -3.4926890e-01  1.6595869e+04 -1.0405654e+04  3.4926890e-01 
 1.6982437e+04  1.0405654e+04 -3.5740442e-01  1.6982437e+04 -1.0405654e+04  3.5740442e-01 
 1.7378008e+04  1.0405654e+04 -3.6572944e-01  1.7378008e+04 -1.0405654e+04  3.6572944e-01 
 1.7782794e+04  1.0405654e+04 -3.7424837e-01  1.7782794e+04 -1.0405654e+04  3.7424837e-01 
 1.8197009e+04  1.0405654e+04 -3.8296574e-01  1.8197009e+04 -1.0405654e+04  3.8296574e-01 
 1.8620871e+04  1.0405654e+04 -3.9188616e-01  1.8620871e+04 -1.0405654e+04  3.9188616e-01 
 1.9054607e+04  1.0405654e+04 -4.0101436e-01  1.9054607e+04 -1.0405654e+04  4.0101436e-01 
 1.9498446e+04  1.0405654e+04 -4.1035518e-01  1.9498446e+04 -1.0405654e+04  4.1035518e-01 
 1.9952623e+04  1.0405654e+04 -4.1991358e-01  1.9952623e+04 -1.0405654e+04  4.1991358e-01 
 2.0417379e+04  1.0405654e+04 -4.2969463e-01  2.0417379e+04 -1.0405654e+04  4.2969463e-01 
 2.0892961e+04  1.0405654e+04 -4.3970350e-01  2.0892961e+04 -1.0405654e+04  4.3970350e-01 
 2.1379621e+04  1.0405654e+04 -4.4994551e-01  2.1379621e+04 -1.0405654e+04  4.4994551e-01 
 2.1877616e+04  1.0405654e+04 -4.6042609e-01  2.1877616e+04 -1.0405654e+04  4.6042609e-01 
 2.2387211e+04  1.0405654e+04 -4.7115079e-01  2.2387211e+04 -1.0405654e+04  4.7115079e-01 
 2.2908677e+04  1.0405654e+04 -4.8212530e-01  2.2908677e+04 -1.0405654e+04  4.8212530e-01 
 2.3442288e+04  1.0405654e+04 -4.9335544e-01  2.3442288e+04 -1.0405654e+04  4.9335544e-01 
 2.3988329e+04  1.0405654e+04 -5.0484716e-01  2.3988329e+04 -1.0405654e+04  5.0484716e-01 
 2.4547089e+04  1.0405654e+04 -5.1660657e-01  2.4547089e+04 -1.0405654e+04  5.1660657e-01 
 2.5118864e+04  1.0405654e+04 -5.2863988e-01  2.5118864e+04 -1.0405654e+04  5.2863988e-01 
 2.5703958e+04  1.0405654e+04 -5.4095348e-01  2.5703958e+04 -1.0405654e+04  5.4095348e-01 
 2.6302680e+04  1.0405654e+04 -5.5355391e-01  2.6302680e+04 -1.0405654e+04  5.5355391e-01 
 2.6915348e+04  1.0405654e+04 -5.6644783e-01  2.6915348e+04 -1.0405654e+04  5.6644783e-01 
 2.7542287e+04  1.0405654e+04 -5.7964210e-01  2.7542287e+04 -1.0405654e+04  5.7964210e-01 
 2.8183829e+04  1.0405654e+04 -5.9314370e-01  2.8183829e+04 -1.0405654e+04  5.9314370e-01 
 2.8840315e+04  1.0405654e+04 -6.0695979e-01  2.8840315e+04 -1.0405654e+04  6.0695979e-01 
 2.9512092e+04  1.0405654e+04 -6.2109770e-01  2.9512092e+04 -1.0405654e+04  6.2109770e-01 
 3.0199517e+04  1.0405654e+04 -6.3556492e-01  3.0199517e+04 -1.0405654e+04  6.3556492e-01 
 3.0902954e+04  1.0405654e+04 -6.5036913e-01  3.0902954e+04 -1.0405654e+04  6.5036913e-01 
 3.1622777e+04  1.0405654e+04 -6.6551818e-01  3.1622777e+04 -1.0405654e+04  6.6551818e-01 
 3.2359366e+04  1.0405654e+04 -6.8102009e-01  3.2359366e+04 -1.0405654e+04  6.8102009e-01 
 3.3113112e+04  1.0405654e+04 -6.9688308e-01  3.3113112e+04 -1.0405654e+04  6.9688308e-01 
 3.3884416e+04  1.0405654e+04 -7.1311557e-01  3.3884416e+04 -1.0405654e+04  7.1311557e-01 
 3.4673685e+04  1.0405654e+04 -7.2972617e-01  3.4673685e+04 -1.0405654e+04  7.2972617e-01 
 3.5481339e+04  1.0405654e+04 -7.4672367e-01  3.5481339e+04 -1.0405654e+04  7.4672367e-01 
 3.6307805e+04  1.0405654e+04 -7.6411710e-01  3.6307805e+04 -1.0405654e+04  7.6411710e-01 
 3.7153523e+04  1.0405654e+04 -7.8191568e-01  3.7153523e+04 -1.0405654e+04  7.8191568e-01 
 3.8018940e+04  1.0405654e+04 -8.0012883e-01  3.8018940e+04 -1.0405654e+04  8.0012883e-01 
 3.8904514e+04  1.0405654e+04 -8.1876623e-01  3.8904514e+04 -1.0405654e+04  8.1876623e-01 
 3.9810717e+04  1.0405654e+04 -8.3783774e-01  3.9810717e+04 -1.0405654e+04  8.3783774e-01 
 4.0738028e+04  1.0405654e+04 -8.5735349e-01  4.0738028e+04 -1.0405654e+04  8.5735349e-01 
 4.1686938e+04  1.0405654e+04 -8.7732382e-01  4.1686938e+04 -1.0405654e+04  8.7732382e-01 
 4.2657952e+04  1.0405654e+04 -8.9775931e-01  4.2657952e+04 -1.0405654e+04  8.9775931e-01 
 4.3651583e+04  1.0405654e+04 -9.1867081e-01  4.3651583e+04 -1.0405654e+04  9.1867081e-01 
 4.4668359e+04  1.0405654e+04 -9.4006941e-01  4.4668359e+04 -1.0405654e+04  9.4006941e-01 
 4.5708819e+04  1.0405654e+04 -9.6196644e-01  4.5708819e+04 -1.0405654e+04  9.6196644e-01 
 4.6773514e+04  1.0405654e+04 -9.8437351e-01  4.6773514e+04 -1.0405654e+04  9.8437351e-01 
 4.7863009e+04  1.0405654e+04 -1.0073025e+00  4.7863009e+04 -1.0405654e+04  1.0073025e+00 
 4.8977882e+04  1.0405654e+04 -1.0307656e+00  4.8977882e+04 -1.0405654e+04  1.0307656e+00 
 5.0118723e+04  1.0405654e+04 -1.0547752e+00  5.0118723e+04 -1.0405654e+04  1.0547752e+00 
 5.1286138e+04  1.0405654e+04 -1.0793441e+00  5.1286138e+04 -1.0405654e+04  1.0793441e+00 
 5.2480746e+04  1.0405654e+04 -1.1044852e+00  5.2480746e+04 -1.0405654e+04  1.1044852e+00 
 5.3703180e+04  1.0405654e+04 -1.1302120e+00  5.3703180e+04 -1.0405654e+04  1.1302120e+00 
 5.4954087e+04  1.0405654e+04 -1.1565380e+00  5.4954087e+04 -1.0405654e+04  1.1565380e+00 
 5.6234133e+04  1.0405654e+04 -1.1834773e+00  5.6234133e+04 -1.0405654e+04  1.1834773e+00 
 5.7543994e+04  1.0405654e+04 -1.2110440e+00  5.7543994e+04 -1.0405654e+04  1.2110440e+00 
 5.8884366e+04  1.0405654e+04 -1.2392528e+00  5.8884366e+04 -1.0405654e+04  1.2392528e+00 
 6.0255959e+04  1.0405654e+04 -1.2681187e+00  6.0255959e+04 -1.0405654e+04  1.2681187e+00 
 6.1659500e+04  1.0405654e+04 -1.2976570e+00  6.1659500e+04 -1.0405654e+04  1.2976570e+00 
